"DATE","PCON65Q4","PCON66Q1","PCON66Q2","PCON66Q3","PCON66Q4","PCON67Q1","PCON67Q2","PCON67Q3","PCON67Q4","PCON68Q1","PCON68Q2","PCON68Q3","PCON68Q4","PCON69Q1","PCON69Q2","PCON69Q3","PCON69Q4","PCON70Q1","PCON70Q2","PCON70Q3","PCON70Q4","PCON71Q1","PCON71Q2","PCON71Q3","PCON71Q4","PCON72Q1","PCON72Q2","PCON72Q3","PCON72Q4","PCON73Q1","PCON73Q2","PCON73Q3","PCON73Q4","PCON74Q1","PCON74Q2","PCON74Q3","PCON74Q4","PCON75Q1","PCON75Q2","PCON75Q3","PCON75Q4","PCON76Q1","PCON76Q2","PCON76Q3","PCON76Q4","PCON77Q1","PCON77Q2","PCON77Q3","PCON77Q4","PCON78Q1","PCON78Q2","PCON78Q3","PCON78Q4","PCON79Q1","PCON79Q2","PCON79Q3","PCON79Q4","PCON80Q1","PCON80Q2","PCON80Q3","PCON80Q4","PCON81Q1","PCON81Q2","PCON81Q3","PCON81Q4","PCON82Q1","PCON82Q2","PCON82Q3","PCON82Q4","PCON83Q1","PCON83Q2","PCON83Q3","PCON83Q4","PCON84Q1","PCON84Q2","PCON84Q3","PCON84Q4","PCON85Q1","PCON85Q2","PCON85Q3","PCON85Q4","PCON86Q1","PCON86Q2","PCON86Q3","PCON86Q4","PCON87Q1","PCON87Q2","PCON87Q3","PCON87Q4","PCON88Q1","PCON88Q2","PCON88Q3","PCON88Q4","PCON89Q1","PCON89Q2","PCON89Q3","PCON89Q4","PCON90Q1","PCON90Q2","PCON90Q3","PCON90Q4","PCON91Q1","PCON91Q2","PCON91Q3","PCON91Q4","PCON92Q1","PCON92Q2","PCON92Q3","PCON92Q4","PCON93Q1","PCON93Q2","PCON93Q3","PCON93Q4","PCON94Q1","PCON94Q2","PCON94Q3","PCON94Q4","PCON95Q1","PCON95Q2","PCON95Q3","PCON95Q4","PCON96Q1","PCON96Q2","PCON96Q3","PCON96Q4","PCON97Q1","PCON97Q2","PCON97Q3","PCON97Q4","PCON98Q1","PCON98Q2","PCON98Q3","PCON98Q4","PCON99Q1","PCON99Q2","PCON99Q3","PCON99Q4","PCON00Q1","PCON00Q2","PCON00Q3","PCON00Q4","PCON01Q1","PCON01Q2","PCON01Q3","PCON01Q4","PCON02Q1","PCON02Q2","PCON02Q3","PCON02Q4","PCON03Q1","PCON03Q2","PCON03Q3","PCON03Q4","PCON04Q1","PCON04Q2","PCON04Q3","PCON04Q4","PCON05Q1","PCON05Q2","PCON05Q3","PCON05Q4","PCON06Q1","PCON06Q2","PCON06Q3","PCON06Q4","PCON07Q1","PCON07Q2","PCON07Q3","PCON07Q4","PCON08Q1","PCON08Q2","PCON08Q3","PCON08Q4","PCON09Q1","PCON09Q2","PCON09Q3","PCON09Q4","PCON10Q1","PCON10Q2","PCON10Q3","PCON10Q4","PCON11Q1","PCON11Q2","PCON11Q3","PCON11Q4","PCON12Q1","PCON12Q2","PCON12Q3","PCON12Q4","PCON13Q1","PCON13Q2","PCON13Q3","PCON13Q4","PCON14Q1","PCON14Q2","PCON14Q3","PCON14Q4","PCON15Q1","PCON15Q2","PCON15Q3","PCON15Q4"
"1949:Q3","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","81.2731","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","55.6217","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","25.5717","#N/A","#N/A","#N/A","#N/A","21.4483","21.4483","21.4483","21.4483","21.4483","21.4483","21.4483","21.4483","21.4483","21.4483","21.4483","21.4483","#N/A","#N/A","#N/A","#N/A","#N/A","18.3191","18.3191","18.3191","18.3191","18.3191","18.3191","18.3191","18.3191","18.3191","18.3191","#N/A","#N/A","17.3663","17.3663","17.3663","17.3663","17.3663","17.3663","17.3663","17.3663","17.3663","17.3663","17.3663","17.3663","17.3663","17.3663","17.3663","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","16.4055","14.7424","14.7424","14.7424","14.7424","14.7424","14.7424","14.7424","14.7424","14.7485","14.7485","14.7485","14.7485","14.7485","14.7485","14.7485","14.7485","13.8974","13.8974","13.8974","13.8974","13.8984","13.8984","13.8984","13.8984","13.8984","13.8984"
"1949:Q4","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","81.3837","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.7413","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","55.845","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","25.7277","#N/A","#N/A","#N/A","#N/A","21.6216","21.6216","21.6216","21.6216","21.6216","21.6216","21.6216","21.6216","21.6216","21.6216","21.6216","21.6216","#N/A","#N/A","#N/A","#N/A","#N/A","18.3218","18.3218","18.3218","18.3218","18.3218","18.3218","18.3218","18.3218","18.3218","18.3218","#N/A","#N/A","17.3662","17.3662","17.3662","17.3662","17.3662","17.3662","17.3662","17.3662","17.3662","17.3662","17.3662","17.3662","17.3662","17.3662","17.3662","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","16.397","14.7253","14.7253","14.7253","14.7253","14.7253","14.7253","14.7253","14.7253","14.7325","14.7325","14.7325","14.7325","14.7325","14.7325","14.7325","14.7325","13.8897","13.8897","13.8897","13.8897","13.8897","13.8897","13.8897","13.8897","13.8897","13.8897"
"1950:Q1","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","81.2975","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.7112","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","55.8132","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","25.7059","#N/A","#N/A","#N/A","#N/A","21.6305","21.6305","21.6305","21.6305","21.6305","21.6305","21.6305","21.6305","21.6305","21.6305","21.6305","21.6305","#N/A","#N/A","#N/A","#N/A","#N/A","18.2941","18.2941","18.2941","18.2941","18.2941","18.2941","18.2941","18.2941","18.2941","18.2941","#N/A","#N/A","17.3293","17.3293","17.3293","17.3293","17.3293","17.3293","17.3293","17.3293","17.3293","17.3293","17.3293","17.3293","17.3293","17.3293","17.3293","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","16.3643","14.7021","14.7021","14.7021","14.7021","14.7021","14.7021","14.7021","14.7021","14.708","14.708","14.708","14.708","14.708","14.708","14.708","14.708","13.867","13.867","13.867","13.867","13.867","13.867","13.867","13.867","13.867","13.867"
"1950:Q2","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","81.6344","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.878","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","55.9952","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","25.7509","#N/A","#N/A","#N/A","#N/A","21.6763","21.6763","21.6763","21.6763","21.6763","21.6763","21.6763","21.6763","21.6763","21.6763","21.6763","21.6763","#N/A","#N/A","#N/A","#N/A","#N/A","18.3842","18.3842","18.3842","18.3842","18.3842","18.3842","18.3842","18.3842","18.3842","18.3842","#N/A","#N/A","17.418","17.418","17.418","17.418","17.418","17.418","17.418","17.418","17.418","17.418","17.418","17.418","17.418","17.418","17.418","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","16.4497","14.7721","14.7721","14.7721","14.7721","14.7721","14.7721","14.7721","14.7721","14.7779","14.7779","14.7779","14.7779","14.7779","14.7779","14.7779","14.7779","13.9334","13.9334","13.9334","13.9334","13.9334","13.9334","13.9334","13.9334","13.9334","13.9334"
"1950:Q3","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","83.5008","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.4377","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","57.5862","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","26.5766","#N/A","#N/A","#N/A","#N/A","22.373","22.373","22.373","22.373","22.373","22.373","22.373","22.373","22.373","22.373","22.373","22.373","#N/A","#N/A","#N/A","#N/A","#N/A","18.7652","18.7652","18.7652","18.7652","18.7652","18.7652","18.7652","18.7652","18.7652","18.7652","#N/A","#N/A","17.7807","17.7807","17.7807","17.7807","17.7807","17.7807","17.7807","17.7807","17.7807","17.7807","17.7807","17.7807","17.7807","17.7807","17.7807","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","16.7908","15.08","15.08","15.08","15.08","15.08","15.08","15.08","15.08","15.0868","15.0868","15.0868","15.0868","15.0868","15.0868","15.0868","15.0868","14.224","14.224","14.224","14.224","14.224","14.224","14.224","14.224","14.224","14.224"
"1950:Q4","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","84.8772","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.0399","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","58.1936","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","26.7387","#N/A","#N/A","#N/A","#N/A","22.4584","22.4584","22.4584","22.4584","22.4584","22.4584","22.4584","22.4584","22.4584","22.4584","22.4584","22.4584","#N/A","#N/A","#N/A","#N/A","#N/A","19.0833","19.0833","19.0833","19.0833","19.0833","19.0833","19.0833","19.0833","19.0833","19.0833","#N/A","#N/A","18.0849","18.0849","18.0849","18.0849","18.0849","18.0849","18.0849","18.0849","18.0849","18.0849","18.0849","18.0849","18.0849","18.0849","18.0849","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","17.0761","15.3471","15.3471","15.3471","15.3471","15.3471","15.3471","15.3471","15.3471","15.3542","15.3542","15.3542","15.3542","15.3542","15.3542","15.3542","15.3542","14.4768","14.4768","14.4768","14.4768","14.4768","14.4768","14.4768","14.4768","14.4768","14.4768"
"1951:Q1","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","87.9237","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.1154","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","60.2546","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","27.7174","#N/A","#N/A","#N/A","#N/A","23.3052","23.3052","23.3052","23.3052","23.3052","23.3052","23.3052","23.3052","23.3052","23.3052","23.3052","23.3052","#N/A","#N/A","#N/A","#N/A","#N/A","19.7142","19.7142","19.7142","19.7142","19.7142","19.7142","19.7142","19.7142","19.7142","19.7142","#N/A","#N/A","18.6676","18.6676","18.6676","18.6676","18.6676","18.6676","18.6676","18.6676","18.6676","18.6676","18.6676","18.6676","18.6676","18.6676","18.6676","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","17.6352","15.8396","15.8396","15.8396","15.8396","15.8396","15.8396","15.8396","15.8396","15.8468","15.8468","15.8468","15.8468","15.8468","15.8468","15.8468","15.8468","14.9411","14.9411","14.9411","14.9411","14.9411","14.9411","14.9411","14.9411","14.9411","14.9411"
"1951:Q2","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","88.2174","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.2068","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","60.3316","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","27.651","#N/A","#N/A","#N/A","#N/A","23.2004","23.2004","23.2004","23.2004","23.2004","23.2004","23.2004","23.2004","23.2004","23.2004","23.2004","23.2004","#N/A","#N/A","#N/A","#N/A","#N/A","19.8473","19.8473","19.8473","19.8473","19.8473","19.8473","19.8473","19.8473","19.8473","19.8473","#N/A","#N/A","18.8107","18.8107","18.8107","18.8107","18.8107","18.8107","18.8107","18.8107","18.8107","18.8107","18.8107","18.8107","18.8107","18.8107","18.8107","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653","15.9648","15.9648","15.9648","15.9648","15.9648","15.9648","15.9648","15.9648","15.9723","15.9723","15.9723","15.9723","15.9723","15.9723","15.9723","15.9723","15.0598","15.0598","15.0598","15.0598","15.0598","15.0598","15.0598","15.0598","15.0598","15.0598"
"1951:Q3","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","88.5345","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.3984","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","60.5225","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","27.7213","#N/A","#N/A","#N/A","#N/A","23.2498","23.2498","23.2498","23.2498","23.2498","23.2498","23.2498","23.2498","23.2498","23.2498","23.2498","23.2498","#N/A","#N/A","#N/A","#N/A","#N/A","19.8757","19.8757","19.8757","19.8757","19.8757","19.8757","19.8757","19.8757","19.8757","19.8757","#N/A","#N/A","18.8332","18.8332","18.8332","18.8332","18.8332","18.8332","18.8332","18.8332","18.8332","18.8332","18.8332","18.8332","18.8332","18.8332","18.8332","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","17.7926","15.9883","15.9883","15.9883","15.9883","15.9883","15.9883","15.9883","15.9883","15.9957","15.9957","15.9957","15.9957","15.9957","15.9957","15.9957","15.9957","15.0831","15.0831","15.0831","15.0831","15.0831","15.0831","15.0831","15.0831","15.0831","15.0831"
"1951:Q4","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","89.67","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.231","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","61.3563","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","28.0872","#N/A","#N/A","#N/A","#N/A","23.5471","23.5471","23.5471","23.5471","23.5471","23.5471","23.5471","23.5471","23.5471","23.5471","23.5471","23.5471","#N/A","#N/A","#N/A","#N/A","#N/A","20.1349","20.1349","20.1349","20.1349","20.1349","20.1349","20.1349","20.1349","20.1349","20.1349","#N/A","#N/A","19.0725","19.0725","19.0725","19.0725","19.0725","19.0725","19.0725","19.0725","19.0725","19.0725","19.0725","19.0725","19.0725","19.0725","19.0725","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","18.0271","16.2013","16.2013","16.2013","16.2013","16.2013","16.2013","16.2013","16.2013","16.2088","16.2088","16.2088","16.2088","16.2088","16.2088","16.2088","16.2088","15.2764","15.2764","15.2764","15.2764","15.2764","15.2764","15.2764","15.2764","15.2764","15.2764"
"1952:Q1","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","90.03","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.4556","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","61.5991","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","28.1834","#N/A","#N/A","#N/A","#N/A","23.6108","23.6108","23.6108","23.6108","23.6108","23.6108","23.6108","23.6108","23.6108","23.6108","23.6108","23.6108","#N/A","#N/A","#N/A","#N/A","#N/A","20.2084","20.2084","20.2084","20.2084","20.2084","20.2084","20.2084","20.2084","20.2084","20.2084","#N/A","#N/A","19.1451","19.1451","19.1451","19.1451","19.1451","19.1451","19.1451","19.1451","19.1451","19.1451","19.1451","19.1451","19.1451","19.1451","19.1451","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","18.0884","16.2647","16.2647","16.2647","16.2647","16.2647","16.2647","16.2647","16.2647","16.2721","16.2721","16.2721","16.2721","16.2721","16.2721","16.2721","16.2721","15.3431","15.3431","15.3431","15.3431","15.3431","15.3431","15.3431","15.3431","15.3431","15.3431"
"1952:Q2","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","90.1302","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.5451","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","61.704","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","28.2385","#N/A","#N/A","#N/A","#N/A","23.6381","23.6381","23.6381","23.6381","23.6381","23.6381","23.6381","23.6381","23.6381","23.6381","23.6381","23.6381","#N/A","#N/A","#N/A","#N/A","#N/A","20.2082","20.2082","20.2082","20.2082","20.2082","20.2082","20.2082","20.2082","20.2082","20.2082","#N/A","#N/A","19.1525","19.1525","19.1525","19.1525","19.1525","19.1525","19.1525","19.1525","19.1525","19.1525","19.1525","19.1525","19.1525","19.1525","19.1525","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","18.0978","16.2662","16.2662","16.2662","16.2662","16.2662","16.2662","16.2662","16.2662","16.2735","16.2735","16.2735","16.2735","16.2735","16.2735","16.2735","16.2735","15.3379","15.3379","15.3379","15.3379","15.3379","15.3379","15.3379","15.3379","15.3379","15.3379"
